,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Temperature, K","Pressure, kPa","Excess molar enthalpy (molar enthalpy of mixing), kJ/mol","Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std"
495180,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.8064,298.15,101.325,0.3546,0.005319
495181,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.8997,298.15,101.325,0.224,0.00336
495182,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.9528,298.15,101.325,0.1216,0.001824
495214,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0199,298.15,101.325,0.2206,0.003309
495215,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0399,298.15,101.325,0.2866,0.004299
495216,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.05,298.15,101.325,0.3089,0.0046335
495217,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.06,298.15,101.325,0.3277,0.0049155
495218,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0799,298.15,101.325,0.3639,0.0054585
495219,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0999,298.15,101.325,0.3946,0.005919
495220,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.1499,298.15,101.325,0.4592,0.006888
495221,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.2,298.15,101.325,0.513,0.007695
495222,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.25,298.15,101.325,0.5418,0.008127
495223,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.2999,298.15,101.325,0.5566,0.008349
495224,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.35,298.15,101.325,0.5595,0.0083925
495225,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.4001,298.15,101.325,0.5475,0.0082125
495226,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.4501,298.15,101.325,0.5286,0.007929
495227,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.5,298.15,101.325,0.5012,0.007518
495228,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.55,298.15,101.325,0.4667,0.0070005
495229,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.6001,298.15,101.325,0.4252,0.006378
495230,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.6501,298.15,101.325,0.3805,0.0057075
495231,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.7,298.15,101.325,0.3299,0.0049485
495232,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.7501,298.15,101.325,0.2783,0.0041745
495233,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.7999,298.15,101.325,0.2238,0.003357
495234,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.85,298.15,101.325,0.1668,0.002502
495235,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.8999,298.15,101.325,0.1092,0.001638
495236,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.95,298.15,101.325,0.0461,0.0006915
506551,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.0577,303.15,101.0,0.412,0.005
506552,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.1002,303.15,101.0,0.675,0.005
506553,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.151,303.15,101.0,0.956,0.005
506554,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.2075,303.15,101.0,1.216,0.005
506555,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.2491,303.15,101.0,1.396,0.005
506556,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.3048,303.15,101.0,1.572,0.005
506557,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.3676,303.15,101.0,1.739,0.005
506558,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.4092,303.15,101.0,1.806,0.005
506559,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.4536,303.15,101.0,1.874,0.005
506560,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.507,303.15,101.0,1.892,0.005
506561,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.5583,303.15,101.0,1.895,0.005
506562,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.6089,303.15,101.0,1.833,0.005
506563,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.6599,303.15,101.0,1.755,0.005
506564,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.6959,303.15,101.0,1.674,0.005
506565,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.7553,303.15,101.0,1.506,0.005
506566,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.8045,303.15,101.0,1.314,0.005
506567,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.8586,303.15,101.0,1.037,0.005
506568,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.8997,303.15,101.0,0.802,0.005
506569,j.fluid.2006.03.020,octane,"1,4-dioxane",CCCCCCCC,C1COCCO1,"octane__1,4-dioxane",0.9352,303.15,101.0,0.548,0.005
506570,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.0275,303.15,101.0,0.052,0.005
506571,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.0507,303.15,101.0,0.08,0.005
506572,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.0896,303.15,101.0,0.126,0.005
506573,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.1482,303.15,101.0,0.173,0.005
506574,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.1912,303.15,101.0,0.206,0.005
506575,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.2487,303.15,101.0,0.23,0.005
506576,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.2922,303.15,101.0,0.246,0.005
506577,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.3709,303.15,101.0,0.259,0.005
506578,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.4676,303.15,101.0,0.258,0.005
506579,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.5738,303.15,101.0,0.24,0.005
506580,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.642,303.15,101.0,0.216,0.005
506581,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.7256,303.15,101.0,0.18,0.005
506582,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.79,303.15,101.0,0.149,0.005
506583,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.8267,303.15,101.0,0.124,0.005
506584,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.869,303.15,101.0,0.099,0.005
506585,j.fluid.2006.03.020,cyclohexane,octane,C1CCCCC1,CCCCCCCC,cyclohexane__octane,0.8976,303.15,101.0,0.075,0.005
506586,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.0547,303.15,101.0,0.37,0.005
506587,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.153,303.15,101.0,0.883,0.005
506588,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.2558,303.15,101.0,1.262,0.005
506589,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.3916,303.15,101.0,1.537,0.005
506590,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.5072,303.15,101.0,1.588,0.005
506591,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.6511,303.15,101.0,1.446,0.005
506592,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.7029,303.15,101.0,1.32,0.005
506593,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.7606,303.15,101.0,1.124,0.005
506594,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.8499,303.15,101.0,0.79,0.005
506595,j.fluid.2006.03.020,cyclohexane,"1,4-dioxane",C1CCCCC1,C1COCCO1,"cyclohexane__1,4-dioxane",0.9288,303.15,101.0,0.406,0.005
507263,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.0634,298.15,101.0,0.5415,0.005415
507264,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.0738,298.15,101.0,0.5763,0.005763
507265,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.1363,298.15,101.0,0.7752,0.007752
507266,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.1825,298.15,101.0,0.8609,0.008609
507267,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.2164,298.15,101.0,0.9297,0.009297
507268,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.2692,298.15,101.0,0.9902,0.009902
507269,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.3213,298.15,101.0,1.0296,0.010296
507270,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.3582,298.15,101.0,1.0609,0.010609
507271,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.3986,298.15,101.0,1.0746,0.010746
507272,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.4242,298.15,101.0,1.0754,0.010754
507273,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.5249,298.15,101.0,1.069,0.01069
507274,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.6237,298.15,101.0,0.9814,0.009814
507275,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.6481,298.15,101.0,0.9622,0.009622
507276,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.7205,298.15,101.0,0.8391,0.008391
507277,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.7464,298.15,101.0,0.7986,0.007986
507278,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.7682,298.15,101.0,0.7722,0.007722
507279,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.8155,298.15,101.0,0.6553,0.006553
507280,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.8635,298.15,101.0,0.5143,0.005143
507281,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.9095,298.15,101.0,0.3614,0.003614
507282,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.955,298.15,101.0,0.1975,0.001975
507283,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.083,308.15,101.0,0.6996,0.006996
507284,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.1363,308.15,101.0,0.9108,0.009108
507285,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.1914,308.15,101.0,1.0045,0.010045
507286,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.2173,308.15,101.0,1.0405,0.010405
507287,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.2692,308.15,101.0,1.1074,0.011074
507288,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.3213,308.15,101.0,1.1375,0.011375
507289,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.3986,308.15,101.0,1.1868,0.011868
507290,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.4011,308.15,101.0,1.1941,0.011941
507291,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.4242,308.15,101.0,1.1957,0.011957
507292,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.5274,308.15,101.0,1.1671,0.011671
507293,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.6237,308.15,101.0,1.0746,0.010746
507294,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.6492,308.15,101.0,1.0373,0.010373
507295,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.7205,308.15,101.0,0.9193,0.009193
507296,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.7682,308.15,101.0,0.8193,0.008193
507297,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.77,308.15,101.0,0.8199,0.008199
507298,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.8155,308.15,101.0,0.7168,0.007168
507299,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.8865,308.15,101.0,0.4844,0.004844
507300,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.0634,318.15,101.0,0.6664,0.006664
507301,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.1259,318.15,101.0,0.9385,0.009385
507302,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.1876,318.15,101.0,1.1189,0.011189
507303,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.2164,318.15,101.0,1.1956,0.011956
507304,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.2692,318.15,101.0,1.2588,0.012588
507305,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.3213,318.15,101.0,1.3097,0.013097
507306,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.368,318.15,101.0,1.3254,0.013254
507307,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.3986,318.15,101.0,1.331,0.01331
507308,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.4242,318.15,101.0,1.3355,0.013355
507309,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.4521,318.15,101.0,1.3374,0.013374
507310,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.5249,318.15,101.0,1.3067,0.013067
507311,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.5523,318.15,101.0,1.2875,0.012875
507312,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.6237,318.15,101.0,1.2019,0.012019
507313,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.6481,318.15,101.0,1.155,0.01155
507314,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.7205,318.15,101.0,1.0233,0.010233
507315,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.7464,318.15,101.0,0.9596,0.009596
507316,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.7682,318.15,101.0,0.8958,0.008958
507317,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.8155,318.15,101.0,0.7582,0.007582
507318,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.8635,318.15,101.0,0.6059,0.006059
507319,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.9095,318.15,101.0,0.4357,0.004357
507320,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",cyclohexane,CCOCCO,C1CCCCC1,"ethanol, 2-ethoxy-__cyclohexane",0.955,318.15,101.0,0.244,0.00244
507321,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.1071,298.15,101.0,0.7382,0.007382
507322,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.1572,298.15,101.0,0.8822,0.008822
507323,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.1921,298.15,101.0,0.9765,0.009765
507324,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.2514,298.15,101.0,1.0312,0.010312
507325,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.2956,298.15,101.0,1.0853,0.010853
507326,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.3568,298.15,101.0,1.1358,0.011358
507327,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.4563,298.15,101.0,1.1383,0.011383
507328,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.4997,298.15,101.0,1.1368,0.011368
507329,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.5787,298.15,101.0,1.0826,0.010826
507330,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.6247,298.15,101.0,1.0556,0.010556
507331,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.6723,298.15,101.0,0.9975,0.009975
507332,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.735,298.15,101.0,0.9059,0.009059
507333,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.7771,298.15,101.0,0.8293,0.008293
507334,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.8331,298.15,101.0,0.6809,0.006809
507335,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.8704,298.15,101.0,0.6028,0.006028
507336,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.9049,298.15,101.0,0.4574,0.004574
507337,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.9209,298.15,101.0,0.4097,0.004097
507338,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.9539,298.15,101.0,0.2472,0.002472
507339,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.0654,308.15,101.0,0.648,0.00648
507340,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.1274,308.15,101.0,0.9151,0.009151
507341,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.1934,308.15,101.0,1.0981,0.010981
507342,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.2171,308.15,101.0,1.1413,0.011413
507343,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.2626,308.15,101.0,1.2102,0.012102
507344,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.3223,308.15,101.0,1.2803,0.012803
507345,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.3568,308.15,101.0,1.3046,0.013046
507346,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.3997,308.15,101.0,1.3107,0.013107
507347,j.fluid.2006.04.016,"ethanol, 2-ethoxy-",octane,CCOCCO,CCCCCCCC,"ethanol, 2-ethoxy-__octane",0.4542,308.15,101.0,1.32,0.0132
