;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Molar heat capacity at constant pressure, J/K/mol;Molar heat capacity at constant pressure, J/K/mol_std
644062;j.fluid.2013.06.041;1,3-propanediol;OCCCO;504-63-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;303.15;101.325;179.517;3.59034
644063;j.fluid.2013.06.041;1,3-propanediol;OCCCO;504-63-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;313.15;101.325;185.087;3.70174
644069;j.fluid.2013.06.041;1,2-propanediol;CC(O)CO;57-55-6;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;283.15;101.325;183.257;3.66514
644070;j.fluid.2013.06.041;1,2-propanediol;CC(O)CO;57-55-6;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;293.15;101.325;188.621;3.77242
644071;j.fluid.2013.06.041;1,2-propanediol;CC(O)CO;57-55-6;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;298.15;101.325;191.288;3.82576
644072;j.fluid.2013.06.041;1,2-propanediol;CC(O)CO;57-55-6;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;303.15;101.325;193.948;3.87896
644073;j.fluid.2013.06.041;1,2-propanediol;CC(O)CO;57-55-6;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;313.15;101.325;199.253;3.98506
644079;j.fluid.2013.06.041;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;283.15;101.325;195.506;3.91012
644080;j.fluid.2013.06.041;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;293.15;101.325;200.854;4.01708
644081;j.fluid.2013.06.041;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;298.15;101.325;203.726;4.07452
644082;j.fluid.2013.06.041;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;303.15;101.325;206.711;4.13422
644083;j.fluid.2013.06.041;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;313.15;101.325;212.958;4.25916
644089;j.fluid.2013.06.041;1,2-hexanediol;CCCCC(O)CO;87760-48-3;InChIKey=FHKSXSQHXQEMOK-UHFFFAOYSA-N;283.15;101.325;277.105;5.5421
644090;j.fluid.2013.06.041;1,2-hexanediol;CCCCC(O)CO;87760-48-3;InChIKey=FHKSXSQHXQEMOK-UHFFFAOYSA-N;293.15;101.325;287.757;5.75514
644091;j.fluid.2013.06.041;1,2-hexanediol;CCCCC(O)CO;87760-48-3;InChIKey=FHKSXSQHXQEMOK-UHFFFAOYSA-N;298.15;101.325;293.095;5.8619
644092;j.fluid.2013.06.041;1,2-hexanediol;CCCCC(O)CO;87760-48-3;InChIKey=FHKSXSQHXQEMOK-UHFFFAOYSA-N;303.15;101.325;298.44;5.9688
644093;j.fluid.2013.06.041;1,2-hexanediol;CCCCC(O)CO;87760-48-3;InChIKey=FHKSXSQHXQEMOK-UHFFFAOYSA-N;313.15;101.325;309.15;6.183
647272;j.fluid.2013.08.005;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;298.15;101.0;75.368725408;0.37684362704
647273;j.fluid.2013.08.005;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;303.15;101.0;75.33990096;0.3766995048
647274;j.fluid.2013.08.005;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;308.15;101.0;75.329091792;0.37664545896
647275;j.fluid.2013.08.005;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;313.15;101.0;75.338099432;0.37669049716
647276;j.fluid.2013.08.005;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;298.15;101.0;75.350710128;0.37675355064
647277;j.fluid.2013.08.005;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;303.15;101.0;75.32188568;0.3766094284
647278;j.fluid.2013.08.005;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;308.15;101.0;75.316481096;0.37658240548
647279;j.fluid.2013.08.005;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;313.15;101.0;75.332694848;0.37666347424
647671;j.fluid.2013.08.007;2-propanol;CC(C)O;8013-70-5;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;313.15;20000.0;72.6;1.452
647672;j.fluid.2013.08.007;2-propanol;CC(C)O;8013-70-5;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;313.15;40000.0;70.88;1.4176
647674;j.fluid.2013.08.007;2-propanol;CC(C)O;8013-70-5;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;333.15;20000.0;102.8;2.056
647675;j.fluid.2013.08.007;2-propanol;CC(C)O;8013-70-5;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;333.15;40000.0;99.51;1.9902
647677;j.fluid.2013.08.007;2-propanol;CC(C)O;8013-70-5;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;353.15;20000.0;128.01;2.5602
647678;j.fluid.2013.08.007;2-propanol;CC(C)O;8013-70-5;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;353.15;40000.0;122.37;2.4474
647702;j.fluid.2013.08.007;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;313.15;20000.0;40.08;0.8016
647703;j.fluid.2013.08.007;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;313.15;40000.0;39.35;0.787
647705;j.fluid.2013.08.007;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;333.15;20000.0;40.48;0.8096
647706;j.fluid.2013.08.007;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;333.15;40000.0;39.81;0.7962
647708;j.fluid.2013.08.007;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;353.15;20000.0;41.21;0.8242
647709;j.fluid.2013.08.007;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;353.15;40000.0;40.45;0.809
667704;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;294.24;5000.0;74.88951896;1.4977903792
667705;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;294.2;10000.0;73.70051048;1.4740102096
667706;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;294.27;15000.0;74.6733356;1.493466712
667708;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;303.97;5000.0;75.33990096;1.5067980192
667709;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;303.98;10000.0;75.05165648;1.5010331296
667710;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;303.97;15000.0;76.00646632;1.5201293264
667712;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;313.69;5000.0;76.0244816;1.520489632
667713;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;313.68;10000.0;75.9344052;1.518688104
667714;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;313.69;15000.0;75.82631352;1.5165262704
667716;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;323.43;5000.0;75.8443288;1.516886576
667717;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;323.43;10000.0;75.46600792;1.5093201584
667718;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;323.43;15000.0;74.96158008;1.4992316016
667720;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;333.33;5000.0;75.46600792;1.5093201584
667721;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;333.33;10000.0;75.23180928;1.5046361856
667722;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;333.33;15000.0;75.10570232;1.5021140464
667724;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;343.28;5000.0;75.95242048;1.5190484096
667725;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;343.28;10000.0;75.28585512;1.5057171024
667726;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;343.28;15000.0;75.06967176;1.5013934352
667728;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;353.25;5000.0;75.8443288;1.516886576
667729;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;353.25;10000.0;75.62814544;1.5125629088
667730;j.fluid.2014.03.017;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;353.25;15000.0;75.24982456;1.5049964912
679557;j.fluid.2014.06.024;tetrahydropyran;C1CCOCC1;142-68-7;InChIKey=DHXVGJBLRPWPCS-UHFFFAOYSA-N;298.15;101.325;149.62;0.44886
679558;j.fluid.2014.06.024;tetrahydropyran;C1CCOCC1;142-68-7;InChIKey=DHXVGJBLRPWPCS-UHFFFAOYSA-N;303.15;101.325;151.22;0.45366
679559;j.fluid.2014.06.024;tetrahydropyran;C1CCOCC1;142-68-7;InChIKey=DHXVGJBLRPWPCS-UHFFFAOYSA-N;308.15;101.325;153.08;0.45924
679566;j.fluid.2014.06.024;benzene;c1ccccc1;27271-55-2;InChIKey=UHOVQNZJYSORNB-UHFFFAOYSA-N;298.15;101.325;135.18;0.40554
679567;j.fluid.2014.06.024;benzene;c1ccccc1;27271-55-2;InChIKey=UHOVQNZJYSORNB-UHFFFAOYSA-N;303.15;101.325;136.4;0.4092
679568;j.fluid.2014.06.024;benzene;c1ccccc1;27271-55-2;InChIKey=UHOVQNZJYSORNB-UHFFFAOYSA-N;308.15;101.325;137.61;0.41283
679575;j.fluid.2014.06.024;toluene;Cc1ccccc1;3101-08-4;InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N;298.15;101.325;157.18;0.47154
679576;j.fluid.2014.06.024;toluene;Cc1ccccc1;3101-08-4;InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N;303.15;101.325;158.61;0.47583
679577;j.fluid.2014.06.024;toluene;Cc1ccccc1;3101-08-4;InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N;308.15;101.325;160.09;0.48027
679584;j.fluid.2014.06.024;xylene;Cc1ccccc1C;95-47-6;InChIKey=CTQNGGLPUBDAKN-UHFFFAOYSA-N;298.15;101.325;187.55;0.56265
679585;j.fluid.2014.06.024;xylene;Cc1ccccc1C;95-47-6;InChIKey=CTQNGGLPUBDAKN-UHFFFAOYSA-N;303.15;101.325;189.11;0.56733
679586;j.fluid.2014.06.024;xylene;Cc1ccccc1C;95-47-6;InChIKey=CTQNGGLPUBDAKN-UHFFFAOYSA-N;308.15;101.325;190.62;0.57186
711366;j.fluid.2015.05.016;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;298.15;101.325;81.37;0.4
711368;j.fluid.2015.05.016;1,2-propanediol;CC(O)CO;57-55-6;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;298.15;101.325;191.71;0.86
711371;j.fluid.2015.05.016;1,2-pentanediol;CCCC(O)CO;5343-92-0;InChIKey=WCVRQHFDJLLWFE-UHFFFAOYSA-N;298.15;101.325;266.29;1.33
739940;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;284.14;101.325;200.72;0.30108
739941;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;288.15;101.325;204.34;0.30651
739942;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;293.14;101.325;209.01;0.313515
739943;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;298.14;101.325;213.91;0.320865
739944;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;298.15;101.325;213.88;0.32082
739945;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;298.16;101.325;213.94;0.32091
739946;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;303.15;101.325;218.98;0.32847
739947;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;308.14;101.325;224.32;0.33648
739948;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;313.16;101.325;229.74;0.34461
739949;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;318.15;101.325;235.2;0.3528
739950;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;323.14;101.325;240.7;0.36105
739951;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;328.15;101.325;246.21;0.369315
739952;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;333.14;101.325;251.55;0.377325
739953;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;338.16;101.325;256.8;0.3852
739954;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;343.15;101.325;261.79;0.392685
739955;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;348.14;101.325;266.64;0.39996
739956;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;353.15;101.325;271.18;0.40677
739957;s10765-009-0607-1;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;355.12;101.325;272.93;0.409395
941846;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;288.15;101.325;139.0;0.139
941847;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;293.15;101.325;142.3;0.1423
941848;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;298.15;101.325;144.9;0.1449
941849;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;303.15;101.325;148.2;0.1482
941850;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;308.15;101.325;151.0;0.151
941851;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;313.15;101.325;153.7;0.1537
941852;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;318.15;101.325;157.1;0.1571
941853;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;323.15;101.325;160.1;0.1601
941854;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;328.15;101.325;164.5;0.1645
941855;je0601513;1-propanol;CCCO;71-23-8;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;333.15;101.325;167.8;0.1678
945119;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;101.0;222.87;0.334305
945120;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;294.15;101.0;223.23;0.334845
945121;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;295.15;101.0;223.6;0.3354
945122;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;296.15;101.0;223.97;0.335955
945123;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;297.15;101.0;224.35;0.336525
945124;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;298.15;101.0;224.72;0.33708
945125;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;299.15;101.0;225.1;0.33765
945126;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;300.15;101.0;225.47;0.338205
945127;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;301.15;101.0;225.87;0.338805
945128;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;302.15;101.0;226.22;0.33933
945129;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;101.0;226.61;0.339915
945130;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;304.15;101.0;227.0;0.3405
945131;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;305.15;101.0;227.4;0.3411
945132;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;306.15;101.0;227.75;0.341625
945133;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;307.15;101.0;228.14;0.34221
945134;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;308.15;101.0;228.54;0.34281
945135;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;309.15;101.0;228.95;0.343425
945136;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;310.15;101.0;229.3;0.34395
945137;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;311.15;101.0;229.71;0.344565
945138;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;312.15;101.0;230.11;0.345165
945139;je060200b;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;101.0;230.51;0.345765
995679;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;330.0;101.325;256.6;2.566
995680;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;340.0;101.325;277.1;2.771
995681;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;350.0;101.325;283.8;2.838
995682;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;360.0;101.325;290.2;2.902
995683;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;370.0;101.325;295.4;2.954
995756;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;328.08;101.325;267.44;2.6744
995757;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;330.33;101.325;267.74;2.6774
995758;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;331.59;101.325;268.59;2.6859
995759;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;329.23;101.325;268.95;2.6895
995760;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;332.84;101.325;269.67;2.6967
995761;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;330.38;101.325;270.44;2.7044
995762;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;331.53;101.325;271.12;2.7112
995763;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;334.1;101.325;271.2;2.712
995764;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;332.68;101.325;271.99;2.7199
995765;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;335.35;101.325;272.07;2.7207
995766;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;333.82;101.325;273.19;2.7319
995767;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;336.6;101.325;273.27;2.7327
995768;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;334.97;101.325;273.8;2.738
995769;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;337.86;101.325;274.28;2.7428
995770;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;336.11;101.325;274.9;2.749
995771;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;339.12;101.325;275.37;2.7537
995772;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;337.25;101.325;276.23;2.7623
995773;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;340.38;101.325;276.53;2.7653
995774;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;338.39;101.325;277.22;2.7722
995775;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;341.64;101.325;277.24;2.7724
995776;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;339.52;101.325;278.09;2.7809
995777;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;342.91;101.325;278.19;2.7819
995778;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;340.66;101.325;278.87;2.7887
995779;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;344.18;101.325;279.29;2.7929
995780;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;341.79;101.325;279.67;2.7967
995781;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;345.46;101.325;280.32;2.8032
995782;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;342.92;101.325;280.81;2.8081
995783;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;346.75;101.325;281.22;2.8122
995784;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;344.05;101.325;281.29;2.8129
995785;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;345.18;101.325;282.0;2.82
995786;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;348.04;101.325;282.21;2.8221
995787;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;366.24;101.325;283.0;2.83
995788;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;349.35;101.325;283.25;2.8325
995789;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;350.67;101.325;284.33;2.8433
995790;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;352.01;101.325;285.41;2.8541
995791;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;354.74;101.325;285.99;2.8599
995792;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;364.86;101.325;286.3;2.863
