,filename,components,smiles,"Speed of sound, m/s","Speed of sound, m/s_std"
536304,j.fluid.2007.12.007,"1,3-butanediol",CC(O)CCO,1492.5,0.44775
536305,j.fluid.2007.12.007,"1,3-butanediol",CC(O)CCO,1480.8,0.44424
536306,j.fluid.2007.12.007,"1,3-butanediol",CC(O)CCO,1470.3,0.44109
536313,j.fluid.2007.12.007,"1,4-butanediol",OCCCCO,1616.4,0.48492
536314,j.fluid.2007.12.007,"1,4-butanediol",OCCCCO,1605.6,0.48168
536315,j.fluid.2007.12.007,"1,4-butanediol",OCCCCO,1595.9,0.47877
536316,j.fluid.2007.12.007,"1,4-butanediol",OCCCCO,1587.3,0.47619
536317,j.fluid.2007.12.007,"1,4-butanediol",OCCCCO,1579.8,0.47394
536318,j.fluid.2007.12.007,"1,4-butanediol",OCCCCO,1570.2,0.47106
541458,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,1083.38,1.0
541459,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,1071.61,1.0
541460,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,1060.05,1.0
541461,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,1048.48,1.0
541462,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,1036.94,1.0
541463,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,1025.42,1.0
541464,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,1013.9,1.0
541465,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,1002.41,1.0
541466,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,990.99,1.0
541467,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,979.62,1.0
541468,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,968.16,1.0
541469,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,956.8,1.0
541470,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,945.54,1.0
541471,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,934.24,1.0
541472,j.fluid.2008.03.004,methyl tert-butyl ether,COC(C)(C)C,922.97,1.0
541488,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,1076.43,1.0
541489,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,1065.09,1.0
541490,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,1053.72,1.0
541491,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,1042.23,1.0
541492,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,1031.01,1.0
541493,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,1019.76,1.0
541494,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,1008.62,1.0
541495,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,997.52,1.0
541496,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,986.39,1.0
541497,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,975.42,1.0
541498,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,964.53,1.0
541499,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,953.54,1.0
541500,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,942.67,1.0
541501,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,931.73,1.0
541502,j.fluid.2008.03.004,tert-butyl ethyl ether,CCOC(C)(C)C,920.73,1.0
541518,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1381.29,1.0
541519,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1371.75,1.0
541520,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1362.16,1.0
541521,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1351.83,1.0
541522,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1341.51,1.0
541523,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1331.21,1.0
541524,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1320.96,1.0
541525,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1310.79,1.0
541526,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1300.66,1.0
541527,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1290.59,1.0
541528,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1280.61,1.0
541529,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1270.55,1.0
541530,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1260.62,1.0
541531,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1250.66,1.0
541532,j.fluid.2008.03.004,xylene,Cc1ccccc1C,1240.87,1.0
541548,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1362.66,1.0
541549,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1352.14,1.0
541550,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1341.72,1.0
541551,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1331.31,1.0
541552,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1320.92,1.0
541553,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1310.57,1.0
541554,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1300.27,1.0
541555,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1290.0,1.0
541556,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1279.79,1.0
541557,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1269.59,1.0
541558,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1259.46,1.0
541559,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1249.33,1.0
541560,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1239.28,1.0
541561,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1229.26,1.0
541562,j.fluid.2008.03.004,"1,3-dimethylbenzene",Cc1cccc(C)c1,1219.51,1.0
541578,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1347.94,1.0
541579,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1336.86,1.0
541580,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1326.13,1.0
541581,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1315.6,1.0
541582,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1305.39,1.0
541583,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1295.34,1.0
541584,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1285.42,1.0
541585,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1275.64,1.0
541586,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1266.13,1.0
541587,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1256.41,1.0
541588,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1246.85,1.0
541589,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1237.6,1.0
541590,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1228.14,1.0
541591,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1220.47,1.0
541592,j.fluid.2008.03.004,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1211.0,1.0
601845,j.fluid.2011.06.011,ethanol,CCO,1196.2,0.2
601846,j.fluid.2011.06.011,ethanol,CCO,1146.2,0.2
601847,j.fluid.2011.06.011,ethanol,CCO,1096.7,0.2
601848,j.fluid.2011.06.011,ethanol,CCO,1047.0,0.2
623200,j.fluid.2012.08.002,2-methoxyethanol,COCCO,1376.47,0.05
623201,j.fluid.2012.08.002,2-methoxyethanol,COCCO,1359.04,0.05
623202,j.fluid.2012.08.002,2-methoxyethanol,COCCO,1341.72,0.05
623203,j.fluid.2012.08.002,2-methoxyethanol,COCCO,1324.47,0.05
623204,j.fluid.2012.08.002,2-methoxyethanol,COCCO,1307.14,0.05
623205,j.fluid.2012.08.002,2-methoxyethanol,COCCO,1289.95,0.05
623206,j.fluid.2012.08.002,2-methoxyethanol,COCCO,1272.81,0.05
642467,j.fluid.2013.06.021,2-butoxyethanol,CCCCOCCO,1306.04,0.1
642470,j.fluid.2013.06.021,1-propanol,CCCO,1207.03,0.1
642473,j.fluid.2013.06.021,2-propanol,CC(C)O,1140.63,0.1
642476,j.fluid.2013.06.021,1-butanol,CCCCO,1240.56,0.1
642479,j.fluid.2013.06.021,butan-2-ol,CCC(C)O,1213.26,0.1
649765,j.fluid.2013.08.029,"1,2-ethanediol",OCCO,1677.47,1.0
649766,j.fluid.2013.08.029,"1,2-ethanediol",OCCO,1665.59,1.0
649767,j.fluid.2013.08.029,"1,2-ethanediol",OCCO,1653.9,1.0
649768,j.fluid.2013.08.029,"1,2-ethanediol",OCCO,1642.23,1.0
649769,j.fluid.2013.08.029,"1,2-ethanediol",OCCO,1630.59,1.0
649770,j.fluid.2013.08.029,"1,2-ethanediol",OCCO,1618.9,1.0
649771,j.fluid.2013.08.029,"1,2-ethanediol",OCCO,1607.27,1.0
661196,j.fluid.2014.01.019,benzyl alcohol,OCc1ccccc1,1514.0,4.542
661197,j.fluid.2014.01.019,benzyl alcohol,OCc1ccccc1,1485.0,4.455
676763,j.fluid.2014.06.005,1-propanol,CCCO,1208.39,0.5
676764,j.fluid.2014.06.005,1-propanol,CCCO,1189.03,0.5
676765,j.fluid.2014.06.005,1-propanol,CCCO,1172.04,0.5
676766,j.fluid.2014.06.005,1-propanol,CCCO,1155.15,0.5
676767,j.fluid.2014.06.005,1-propanol,CCCO,1138.35,0.5
676768,j.fluid.2014.06.005,1-propanol,CCCO,1121.18,0.5
676775,j.fluid.2014.06.005,2-propanol,CC(C)O,1138.89,0.5
676776,j.fluid.2014.06.005,2-propanol,CC(C)O,1121.54,0.5
676777,j.fluid.2014.06.005,2-propanol,CC(C)O,1103.96,0.5
676778,j.fluid.2014.06.005,2-propanol,CC(C)O,1086.32,0.5
676779,j.fluid.2014.06.005,2-propanol,CC(C)O,1068.6,0.5
676780,j.fluid.2014.06.005,2-propanol,CC(C)O,1050.56,0.5
676787,j.fluid.2014.06.005,2-phenylethanol,OCCc1ccccc1,1526.1,0.5
676788,j.fluid.2014.06.005,2-phenylethanol,OCCc1ccccc1,1510.54,0.5
676789,j.fluid.2014.06.005,2-phenylethanol,OCCc1ccccc1,1494.8,0.5
676790,j.fluid.2014.06.005,2-phenylethanol,OCCc1ccccc1,1479.19,0.5
676791,j.fluid.2014.06.005,2-phenylethanol,OCCc1ccccc1,1463.26,0.5
676792,j.fluid.2014.06.005,2-phenylethanol,OCCc1ccccc1,1447.76,0.5
676799,j.fluid.2014.06.005,"1,3-propanediol",OCCCO,1624.74,0.5
676800,j.fluid.2014.06.005,"1,3-propanediol",OCCCO,1613.43,0.5
676801,j.fluid.2014.06.005,"1,3-propanediol",OCCCO,1602.13,0.5
676802,j.fluid.2014.06.005,"1,3-propanediol",OCCCO,1590.91,0.5
676803,j.fluid.2014.06.005,"1,3-propanediol",OCCCO,1579.71,0.5
676804,j.fluid.2014.06.005,"1,3-propanediol",OCCCO,1568.44,0.5
676811,j.fluid.2014.06.005,2-methyl-2-propanol,CC(C)(C)O,1120.82,0.5
676812,j.fluid.2014.06.005,2-methyl-2-propanol,CC(C)(C)O,1099.05,0.5
676813,j.fluid.2014.06.005,2-methyl-2-propanol,CC(C)(C)O,1077.13,0.5
676814,j.fluid.2014.06.005,2-methyl-2-propanol,CC(C)(C)O,1055.57,0.5
676815,j.fluid.2014.06.005,2-methyl-2-propanol,CC(C)(C)O,1034.09,0.5
676816,j.fluid.2014.06.005,2-methyl-2-propanol,CC(C)(C)O,1013.38,0.5
679554,j.fluid.2014.06.024,tetrahydropyran,C1CCOCC1,1269.8,0.1
679555,j.fluid.2014.06.024,tetrahydropyran,C1CCOCC1,1246.8,0.1
679556,j.fluid.2014.06.024,tetrahydropyran,C1CCOCC1,1224.4,0.1
679563,j.fluid.2014.06.024,benzene,c1ccccc1,1299.4,0.1
679564,j.fluid.2014.06.024,benzene,c1ccccc1,1276.07,0.1
679565,j.fluid.2014.06.024,benzene,c1ccccc1,1252.91,0.1
679572,j.fluid.2014.06.024,toluene,Cc1ccccc1,1304.6,0.1
679573,j.fluid.2014.06.024,toluene,Cc1ccccc1,1283.2,0.1
679574,j.fluid.2014.06.024,toluene,Cc1ccccc1,1261.8,0.1
679581,j.fluid.2014.06.024,xylene,Cc1ccccc1C,1346.2,0.1
679582,j.fluid.2014.06.024,xylene,Cc1ccccc1C,1326.2,0.1
679583,j.fluid.2014.06.024,xylene,Cc1ccccc1C,1306.1,0.1
692640,j.fluid.2014.11.005,water,O,1482.78,0.5
692641,j.fluid.2014.11.005,water,O,1496.8,0.5
692642,j.fluid.2014.11.005,water,O,1509.14,0.5
692643,j.fluid.2014.11.005,water,O,1519.79,0.5
692644,j.fluid.2014.11.005,water,O,1528.85,0.5
692645,j.fluid.2014.11.005,water,O,1536.41,0.5
692652,j.fluid.2014.11.005,ethanol,CCO,1161.97,0.5
692653,j.fluid.2014.11.005,ethanol,CCO,1145.44,0.5
692654,j.fluid.2014.11.005,ethanol,CCO,1128.77,0.5
692655,j.fluid.2014.11.005,ethanol,CCO,1112.14,0.5
692656,j.fluid.2014.11.005,ethanol,CCO,1095.49,0.5
692657,j.fluid.2014.11.005,ethanol,CCO,1078.79,0.5
724601,s10765-006-0047-0,2-methoxyethanol,COCCO,1343.3,0.2
724607,s10765-006-0047-0,"3,6-dioxa-1-octanol",CCOCCOCCO,1377.3,0.2
726197,s10765-006-0063-0,"1,3-dioxolane",C1COCO1,1406.3,1.0
726198,s10765-006-0063-0,"1,3-dioxolane",C1COCO1,1339.9,1.0
726199,s10765-006-0063-0,"1,3-dioxolane",C1COCO1,1271.6,1.0
726203,s10765-006-0063-0,"1,4-dioxane",C1COCCO1,1409.6,1.0
726204,s10765-006-0063-0,"1,4-dioxane",C1COCCO1,1343.6,1.0
726205,s10765-006-0063-0,"1,4-dioxane",C1COCCO1,1278.8,1.0
726209,s10765-006-0063-0,cyclopentane,C1CCCC1,1283.5,1.0
726210,s10765-006-0063-0,cyclopentane,C1CCCC1,1206.6,1.0
726211,s10765-006-0063-0,cyclopentane,C1CCCC1,1129.9,1.0
726215,s10765-006-0063-0,cyclohexane,C1CCCCC1,1327.8,1.0
726216,s10765-006-0063-0,cyclohexane,C1CCCCC1,1254.4,1.0
726217,s10765-006-0063-0,cyclohexane,C1CCCCC1,1181.1,1.0
726221,s10765-006-0063-0,benzene,c1ccccc1,1368.7,1.0
726222,s10765-006-0063-0,benzene,c1ccccc1,1298.3,1.0
726223,s10765-006-0063-0,benzene,c1ccccc1,1229.5,1.0
726405,s10765-006-0079-5,nonane,CCCCCCCCC,1288.02,2.57604
726406,s10765-006-0079-5,nonane,CCCCCCCCC,1344.821,2.689642
726407,s10765-006-0079-5,nonane,CCCCCCCCC,1396.854,2.793708
726408,s10765-006-0079-5,nonane,CCCCCCCCC,1445.084,2.890168
726409,s10765-006-0079-5,nonane,CCCCCCCCC,1490.057,2.980114
726410,s10765-006-0079-5,nonane,CCCCCCCCC,1532.464,3.064928
726411,s10765-006-0079-5,nonane,CCCCCCCCC,1572.512,3.145024
726412,s10765-006-0079-5,nonane,CCCCCCCCC,1610.591,3.221182
726413,s10765-006-0079-5,nonane,CCCCCCCCC,1646.928,3.293856
726414,s10765-006-0079-5,nonane,CCCCCCCCC,1681.563,3.363126
726416,s10765-006-0079-5,nonane,CCCCCCCCC,1212.824,2.425648
726417,s10765-006-0079-5,nonane,CCCCCCCCC,1274.241,2.548482
726418,s10765-006-0079-5,nonane,CCCCCCCCC,1329.834,2.659668
726419,s10765-006-0079-5,nonane,CCCCCCCCC,1380.943,2.761886
726420,s10765-006-0079-5,nonane,CCCCCCCCC,1428.288,2.856576
726421,s10765-006-0079-5,nonane,CCCCCCCCC,1472.742,2.945484
726422,s10765-006-0079-5,nonane,CCCCCCCCC,1514.719,3.029438
726423,s10765-006-0079-5,nonane,CCCCCCCCC,1554.351,3.108702
726424,s10765-006-0079-5,nonane,CCCCCCCCC,1592.049,3.184098
726425,s10765-006-0079-5,nonane,CCCCCCCCC,1628.026,3.256052
726427,s10765-006-0079-5,nonane,CCCCCCCCC,1140.94,2.28188
726428,s10765-006-0079-5,nonane,CCCCCCCCC,1206.915,2.41383
726429,s10765-006-0079-5,nonane,CCCCCCCCC,1266.203,2.532406
726430,s10765-006-0079-5,nonane,CCCCCCCCC,1369.835,2.73967
726431,s10765-006-0079-5,nonane,CCCCCCCCC,1416.313,2.832626
726432,s10765-006-0079-5,nonane,CCCCCCCCC,1460.059,2.920118
726433,s10765-006-0079-5,nonane,CCCCCCCCC,1501.308,3.002616
726434,s10765-006-0079-5,nonane,CCCCCCCCC,1540.349,3.080698
726435,s10765-006-0079-5,nonane,CCCCCCCCC,1577.369,3.154738
726437,s10765-006-0079-5,nonane,CCCCCCCCC,1072.568,2.145136
726438,s10765-006-0079-5,nonane,CCCCCCCCC,1142.609,2.285218
726439,s10765-006-0079-5,nonane,CCCCCCCCC,1205.597,2.411194
726440,s10765-006-0079-5,nonane,CCCCCCCCC,1262.461,2.524922
726441,s10765-006-0079-5,nonane,CCCCCCCCC,1314.591,2.629182
726442,s10765-006-0079-5,nonane,CCCCCCCCC,1363.169,2.726338
726443,s10765-006-0079-5,nonane,CCCCCCCCC,1408.501,2.817002
726444,s10765-006-0079-5,nonane,CCCCCCCCC,1451.316,2.902632
726445,s10765-006-0079-5,nonane,CCCCCCCCC,1491.697,2.983394
726446,s10765-006-0079-5,nonane,CCCCCCCCC,1529.841,3.059682
726448,s10765-006-0079-5,nonane,CCCCCCCCC,1004.987,2.009974
726449,s10765-006-0079-5,nonane,CCCCCCCCC,1081.282,2.162564
726450,s10765-006-0079-5,nonane,CCCCCCCCC,1148.091,2.296182
726451,s10765-006-0079-5,nonane,CCCCCCCCC,1207.979,2.415958
726452,s10765-006-0079-5,nonane,CCCCCCCCC,1262.528,2.525056
726453,s10765-006-0079-5,nonane,CCCCCCCCC,1313.133,2.626266
726454,s10765-006-0079-5,nonane,CCCCCCCCC,1360.053,2.720106
726455,s10765-006-0079-5,nonane,CCCCCCCCC,1404.349,2.808698
726456,s10765-006-0079-5,nonane,CCCCCCCCC,1446.071,2.892142
726457,s10765-006-0079-5,nonane,CCCCCCCCC,1485.463,2.970926
726459,s10765-006-0079-5,nonane,CCCCCCCCC,946.865,1.89373
726460,s10765-006-0079-5,nonane,CCCCCCCCC,1022.924,2.045848
726461,s10765-006-0079-5,nonane,CCCCCCCCC,1093.674,2.187348
726462,s10765-006-0079-5,nonane,CCCCCCCCC,1156.595,2.31319
726463,s10765-006-0079-5,nonane,CCCCCCCCC,1213.59,2.42718
726464,s10765-006-0079-5,nonane,CCCCCCCCC,1266.136,2.532272
726465,s10765-006-0079-5,nonane,CCCCCCCCC,1314.71,2.62942
726466,s10765-006-0079-5,nonane,CCCCCCCCC,1403.307,2.806614
726467,s10765-006-0079-5,nonane,CCCCCCCCC,1443.653,2.887306
726468,s10765-006-0079-5,nonane,CCCCCCCCC,1360.387,2.720774
727102,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1242.0,2.484
727103,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1292.4,2.5848
727104,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1336.4,2.6728
727105,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1378.8,2.7576
727106,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1418.2,2.8364
727107,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1455.6,2.9112
727108,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1490.4,2.9808
727109,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1523.9,3.0478
727110,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1555.7,3.1114
727111,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1586.1,3.1722
727113,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1201.1,2.4022
727114,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1252.2,2.5044
727115,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1299.6,2.5992
727116,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1343.2,2.6864
727117,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1384.1,2.7682
727118,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1422.5,2.845
727119,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1458.0,2.916
727120,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1492.6,2.9852
727121,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1525.7,3.0514
727122,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1557.2,3.1144
727124,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1161.1,2.3222
727125,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1215.2,2.4304
727126,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1263.9,2.5278
727127,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1309.2,2.6184
727128,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1350.7,2.7014
727129,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1390.5,2.781
727130,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1428.3,2.8566
727131,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1463.3,2.9266
727132,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1497.0,2.994
727133,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1528.8,3.0576
727135,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1122.4,2.2448
727136,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1178.7,2.3574
727137,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1229.3,2.4586
727138,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1275.9,2.5518
727139,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1319.6,2.6392
727140,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1361.5,2.723
727141,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1398.6,2.7972
727142,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1434.7,2.8694
727143,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1468.9,2.9378
727144,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1501.5,3.003
727146,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1083.1,2.1662
727147,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1142.7,2.2854
727148,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1195.2,2.3904
727149,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1243.6,2.4872
727150,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1288.4,2.5768
727151,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1330.1,2.6602
727152,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1369.3,2.7386
727153,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1406.4,2.8128
727154,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1441.3,2.8826
727155,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1474.8,2.9496
727157,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1044.7,2.0894
727158,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1107.0,2.214
727159,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1161.4,2.3228
727160,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1211.6,2.4232
727161,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1257.6,2.5152
727162,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1300.5,2.601
727163,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1340.5,2.681
727164,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1378.6,2.7572
727165,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1414.5,2.829
727166,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1448.7,2.8974
727168,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1005.8,2.0116
727169,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1070.0,2.14
727170,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1127.3,2.2546
727171,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1178.9,2.3578
727172,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1226.3,2.4526
727173,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1270.4,2.5408
727174,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1311.3,2.6226
727175,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1350.2,2.7004
727176,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1387.0,2.774
727177,s10765-006-0110-,"1,2-dimethoxyethane",COCCOC,1421.7,2.8434
727179,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1344.9,2.6898
727180,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1386.5,2.773
727181,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1426.6,2.8532
727182,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1463.9,2.9278
727183,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1499.2,2.9984
727184,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1532.5,3.065
727185,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1565.1,3.1302
727186,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1595.5,3.191
727187,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1624.9,3.2498
727188,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1653.4,3.3068
727190,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1306.7,2.6134
727191,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1350.6,2.7012
727192,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1392.0,2.784
727193,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1430.4,2.8608
727194,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1466.9,2.9338
727195,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1501.5,3.003
727196,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1534.3,3.0686
727197,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1565.8,3.1316
727198,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1595.9,3.1918
727199,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1625.1,3.2502
727201,s10765-006-0110-,"2,5,8-trioxanonane",COCCOCCOC,1269.5,2.539
